url,registrable_domain,source,binary_label,scam_category,live_status,behavioural_eligible,original_url,source_category,original_label,hybrid_eligible,status_code,final_url,content_type,downloaded_bytes,redirect_count,html_available,audit_timestamp
https://centralinn.qa/x,centralinn.qa,phishtank,1,phishing,accessible,1,https://centralinn.qa/x,phishing,yes,1,200.0,https://centralinn.qa/x,text/html,57542,0,1,2026-09-04T05:51:53.728377+00:00
https://www.lecuine.com/,lecuine.com,mendeley,0,legitimate,accessible,1,https://www.lecuine.com,online_shopping,legitimate,1,200.0,https://www.lecuine.com/,text/html,154077,0,1,2026-09-04T05:34:17.722793+00:00
https://www.ledgerwellat.com/,ledgerwellat.com,phishtank_fresh_2026_09_04,1,phishing,accessible,1,https://www.ledgerwellat.com/,phishing,yes,1,200.0,https://www.ledgerwellat.com/,text/html,13328,0,1,2026-09-04T07:21:25.193821+00:00
https://bitwisex.io/,bitwisex.io,scamferret,0,legitimate,accessible,1,https://bitwisex.io/,cryptocurrency,legitimate,1,200.0,https://bitwisex.io/,text/html,286244,0,1,2026-09-04T06:04:32.020196+00:00
https://banbif-com-pe.fortimailcloud.com/,fortimailcloud.com,phishtank,1,phishing,accessible,1,https://banbif-com-pe.fortimailcloud.com/,phishing,yes,1,200.0,https://banbif-com-pe.fortimailcloud.com/,text/html,50,0,1,2026-09-04T05:39:01.733896+00:00
https://towerbanks.com/,towerbanks.com,phishtank_fresh_2026_09_04,1,phishing,accessible,1,https://towerbanks.com/,phishing,yes,1,200.0,https://towerbanks.com/,text/html,1466,0,1,2026-09-04T07:21:17.928112+00:00
https://kidsorthopedic.com/?gclid=CjwKCAjwsvujBhAXEiwA_UXnALyvPVhaQR3sDXlwMlhzzv92ndkogkJeho75PrM-IC_qKS5Ph_gp-RoCc2sQAvD_BwE,kidsorthopedic.com,phishtank,1,phishing,accessible,1,https://kidsorthopedic.com/?gclid=CjwKCAjwsvujBhAXEiwA_UXnALyvPVhaQR3sDXlwMlhzzv92ndkogkJeho75PrM-IC_qKS5Ph_gp-RoCc2sQAvD_BwE,phishing,yes,1,200.0,https://www.kidsorthopedic.com/?gclid=CjwKCAjwsvujBhAXEiwA_UXnALyvPVhaQR3sDXlwMlhzzv92ndkogkJeho75PrM-IC_qKS5Ph_gp-RoCc2sQAvD_BwE,text/html,185416,1,1,2026-09-04T05:16:22.531531+00:00
http://144.217.58.192/,144.217.58.192,phishtank,1,phishing,accessible,1,http://144.217.58.192/,phishing,yes,1,200.0,http://144.217.58.192/,text/html,163,0,1,2026-09-04T05:50:44.629332+00:00
https://onixone.com.co/UPDATE/,onixone.com.co,phishtank_fresh_2026_09_04,1,phishing,accessible,1,https://onixone.com.co/UPDATE/,phishing,yes,1,200.0,https://onixone.com.co/UPDATE/,text/html,2786,0,1,2026-09-04T07:28:15.456158+00:00
http://boostbyq.com/,boostbyq.com,phishtank,1,phishing,accessible,1,http://boostbyq.com/,phishing,yes,1,200.0,https://boostbyq.com/,text/html,161248,1,1,2026-09-04T05:31:03.507795+00:00
https://www.datawest.com/,datawest.com,scamferret,0,legitimate,accessible,1,https://www.datawest.com/,technical_support,legitimate,1,200.0,https://www.datawest.com/,text/html,430734,0,1,2026-09-04T05:21:02.087228+00:00
https://mbarquitecto.cl/,mbarquitecto.cl,phishtank,1,phishing,accessible,1,https://mbarquitecto.cl/,phishing,yes,1,200.0,https://mbarquitecto.cl/,text/html,106899,0,1,2026-09-04T05:27:22.111453+00:00
https://www.obrienswine.ie/,obrienswine.ie,mendeley,0,legitimate,accessible,1,https://www.obrienswine.ie,online_shopping,legitimate,1,200.0,https://www.obrienswine.ie/,text/html,705058,0,1,2026-09-04T05:16:46.106180+00:00
http://artemis-africa.com/redirect/,artemis-africa.com,phishtank_fresh_2026_09_04,1,phishing,accessible,1,http://artemis-africa.com/redirect/,phishing,yes,1,200.0,http://artemis-africa.com/ph-sys/suspended/,text/html,1452,1,1,2026-09-04T07:26:31.862668+00:00
https://weh0dl.com/,weh0dl.com,scamferret,0,legitimate,accessible,1,https://weh0dl.com/,cryptocurrency,legitimate,1,200.0,https://weh0dl.com/,text/html,321960,0,1,2026-09-04T06:15:48.672578+00:00
https://www.providenceoris.com/,providenceoris.com,scamferret,0,legitimate,accessible,1,https://www.providenceoris.com/,technical_support,legitimate,1,200.0,https://www.providenceoris.com/,text/html,88994,0,1,2026-09-04T05:51:49.687338+00:00
https://atctower.com/,atctower.com,scamferret,0,legitimate,accessible,1,https://atctower.com/,technical_support,legitimate,1,200.0,https://www.atctower.com/,text/html,59625,1,1,2026-09-04T06:06:32.503293+00:00
https://ssrce.ca/,ssrce.ca,scamferret,0,legitimate,accessible,1,https://ssrce.ca/,technical_support,legitimate,1,200.0,https://ssrce.ca/,text/html,62383,0,1,2026-09-04T06:02:48.763105+00:00
https://urlsnippetsabout.asreasdistinctionsenvelopes.info/asm/unsubscribe/-55461-lxm93moppyr4coc91mfrhaob8imqcjy297tazwgtnnsyiwbt4---735092897832876-6090153846-b-mwu-un7c506mq8ywqyrqdwnqyepq0pdm-uzrz3e0c-vh3qh4-qpztxs5,asreasdistinctionsenvelopes.info,phishtank_fresh_2026_09_04,1,phishing,accessible,1,https://urlsnippetsabout.asreasdistinctionsenvelopes.info/asm/unsubscribe/-55461-lxm93moppyr4coc91mfrhaob8imqcjy297tazwgtnnsyiwbt4---735092897832876-6090153846-b-mwu-un7c506mq8ywqyrqdwnqyepq0pdm-uzrz3e0c-vh3qh4-qpztxs5,phishing,yes,1,200.0,https://maprimesante-vitales.abonnesclients-renouvellables.digital/,text/html,208,1,1,2026-09-04T07:32:55.051418+00:00
https://hubbardresearch.com/,hubbardresearch.com,scamferret,0,legitimate,accessible,1,https://hubbardresearch.com/,investment,legitimate,1,200.0,https://hubbardresearch.com/,text/html,275389,0,1,2026-09-04T06:21:09.728765+00:00
https://gilmara.lt/,gilmara.lt,mendeley,0,legitimate,accessible,1,https://gilmara.lt,online_shopping,legitimate,1,200.0,https://gilmara.lt/,text/html,101031,0,1,2026-09-04T05:18:28.814512+00:00
https://olmo-martin.net/wp-content/plugins/vxodlrmtiz/upload/,olmo-martin.net,phishtank_fresh_2026_09_04,1,phishing,accessible,1,https://olmo-martin.net/wp-content/plugins/vxodlrmtiz/upload/,phishing,yes,1,200.0,https://olmo-martin.net/wp-content/plugins/vxodlrmtiz/upload/,text/html,43330,0,1,2026-09-04T07:35:07.552533+00:00
https://www.nonstopparty.co.uk/,nonstopparty.co.uk,scamferret,0,legitimate,accessible,1,https://www.nonstopparty.co.uk/,online_shopping,legitimate,1,200.0,https://www.nonstopparty.co.uk/,text/html,196789,0,1,2026-09-04T05:30:45.812295+00:00
https://www.artronic.com.tr/,artronic.com.tr,scamferret,0,legitimate,accessible,1,https://www.artronic.com.tr/,technical_support,legitimate,1,200.0,https://www.artronic.com.tr/,text/html,67565,0,1,2026-09-04T06:09:08.553517+00:00
http://www.gruptrans.com/,gruptrans.com,scamferret,0,legitimate,accessible,1,http://www.gruptrans.com/,investment,legitimate,1,200.0,http://www.gruptrans.com/,text/html,28991,0,1,2026-09-04T06:06:27.542486+00:00
https://kevinsoell.com/,kevinsoell.com,scamferret,0,legitimate,accessible,1,https://kevinsoell.com/,cryptocurrency,legitimate,1,200.0,https://kevinsoell.com/,text/html,59233,0,1,2026-09-04T06:16:47.552120+00:00
https://globalrepresentaciones.com/next/aruba071126/web/authen.php,globalrepresentaciones.com,phishtank_fresh_2026_09_04,1,phishing,accessible,1,https://globalrepresentaciones.com/next/aruba071126/web/authen.php,phishing,yes,1,200.0,https://globalrepresentaciones.com/next/aruba071126/web/authen.php,text/html,749,0,1,2026-09-04T07:32:13.477828+00:00
https://www.andersons.com/,andersons.com,scamferret,0,legitimate,accessible,1,https://www.andersons.com/,online_shopping,legitimate,1,200.0,https://www.andersons.com/,text/html,156462,0,1,2026-09-04T06:09:25.722464+00:00
https://donaldbet.net/links/,donaldbet.net,phishtank_fresh_2026_09_04,1,phishing,accessible,1,https://donaldbet.net/links/,phishing,yes,1,200.0,https://donaldbet.net/links/,text/html,87135,0,1,2026-09-04T07:38:50.362802+00:00
https://www.creoven.eu/,creoven.eu,mendeley,0,legitimate,accessible,1,https://www.creoven.eu,online_shopping,legitimate,1,200.0,https://www.creoven.eu/,text/html,385512,0,1,2026-09-04T06:22:11.035623+00:00
https://www.futurum.cc/,futurum.cc,mendeley,0,legitimate,accessible,1,https://www.futurum.cc,online_shopping,legitimate,1,200.0,https://futurum.cc/,text/html,263706,1,1,2026-09-04T05:44:56.204723+00:00
http://allegro.239492341.casa,239492341.casa,phishtank_fresh_2026_09_04,1,phishing,accessible,1,http://allegro.239492341.casa,phishing,yes,1,200.0,http://allegro.239492341.casa/,text/html,16,0,1,2026-09-04T07:22:12.860451+00:00
http://www.jbcr-virtualsolutions.com/,jbcr-virtualsolutions.com,scamferret,0,legitimate,accessible,1,http://www.jbcr-virtualsolutions.com/,technical_support,legitimate,1,200.0,https://www.jbcr-virtualsolutions.com/,text/html,108533,1,1,2026-09-04T05:56:23.023804+00:00
https://www.diyhomeautomation.com.au/,diyhomeautomation.com.au,scamferret,0,legitimate,accessible,1,https://www.diyhomeautomation.com.au/,online_shopping,legitimate,1,200.0,https://www.diyhomeautomation.com.au/,text/html,440719,0,1,2026-09-04T06:18:03.786923+00:00
https://www.bcsc.bc.ca/,bcsc.bc.ca,scamferret,0,legitimate,accessible,1,https://www.bcsc.bc.ca/,investment,legitimate,1,200.0,https://www.bcsc.bc.ca/,text/html,175198,0,1,2026-09-04T06:17:20.593547+00:00
https://www.scientronic.com.au/,scientronic.com.au,scamferret,0,legitimate,accessible,1,https://www.scientronic.com.au/,technical_support,legitimate,1,200.0,https://www.scientronic.com.au/,text/html,1017146,0,1,2026-09-04T05:35:27.732678+00:00
https://societegeneraleinfo.com/,societegeneraleinfo.com,phishtank_fresh_2026_09_04,1,phishing,accessible,1,https://societegeneraleinfo.com/,phishing,yes,1,200.0,https://www.societegeneraleinfo.com/firewall.php,text/html,1406,2,1,2026-09-04T07:27:34.737563+00:00
https://instant-as-built.de/Acmecos/download.html,instant-as-built.de,phishtank_fresh_2026_09_04,1,phishing,accessible,1,https://instant-as-built.de/Acmecos/download.html,phishing,yes,1,200.0,https://instant-as-built.de/Acmecos/download.html,text/html,3426,0,1,2026-09-04T07:21:48.007849+00:00
https://booking.thelifesports.in/assets/scss/icons/flag-icon-css,thelifesports.in,phishtank,1,phishing,accessible,1,https://booking.thelifesports.in/assets/scss/icons/flag-icon-css,phishing,yes,1,200.0,https://booking.thelifesports.in/assets/scss/icons/flag-icon-css/,text/html,2416,1,1,2026-09-04T05:13:51.284748+00:00
https://www.outfittersatellite.com/,outfittersatellite.com,scamferret,0,legitimate,accessible,1,https://www.outfittersatellite.com/,technical_support,legitimate,1,200.0,https://www.outfittersatellite.com/,text/html,275806,0,1,2026-09-04T06:20:09.064354+00:00
https://s.eu.premiumisp.net/107519/8af662/475d964a-0243-46bf-aefd-66da26254efa/,premiumisp.net,phishtank,1,phishing,accessible,1,https://s.eu.premiumisp.net/107519/8af662/475d964a-0243-46bf-aefd-66da26254efa/,phishing,yes,1,200.0,https://s.eu.premiumisp.net/107519/8af662/475d964a-0243-46bf-aefd-66da26254efa/,text/html,5507,0,1,2026-09-04T05:55:18.051956+00:00
https://brilliantsystem.biz/images/about/,brilliantsystem.biz,phishtank,1,phishing,accessible,1,https://brilliantsystem.biz/images/about/,phishing,yes,1,200.0,https://brilliantsystem.biz/about-us/,text/html,65613,1,1,2026-09-04T05:14:10.914202+00:00
https://www.regazzierminio.it/ANTISC/login.html,regazzierminio.it,phishtank_fresh_2026_09_04,1,phishing,accessible,1,https://www.regazzierminio.it/ANTISC/login.html,phishing,yes,1,200.0,https://www.regazzierminio.it/,text/html,145123,1,1,2026-09-04T07:21:07.044653+00:00
https://www.sanct-bernhard.com/,sanct-bernhard.com,mendeley,0,legitimate,accessible,1,https://www.sanct-bernhard.com,online_shopping,legitimate,1,200.0,https://www.sanct-bernhard.com/,text/html,298059,0,1,2026-09-04T05:56:39.337441+00:00
https://www.holabirdsports.com/,holabirdsports.com,scamferret,0,legitimate,accessible,1,https://www.holabirdsports.com/,online_shopping,legitimate,1,200.0,https://www.holabirdsports.com/,text/html,610094,0,1,2026-09-04T05:57:39.109391+00:00
https://www.underweardistrict.nl/en,underweardistrict.nl,mendeley,0,legitimate,accessible,1,https://www.underweardistrict.nl/en,online_shopping,legitimate,1,200.0,https://www.underweardistrict.nl/en/,text/html,207041,1,1,2026-09-04T05:58:45.710434+00:00
http://www.kendalto.com/,kendalto.com,scamferret,0,legitimate,accessible,1,http://www.kendalto.com/,investment,legitimate,1,200.0,http://www.kendalto.com/,text/html,36112,0,1,2026-09-04T06:11:02.487585+00:00
https://evolvebham.com/,evolvebham.com,mendeley,0,legitimate,accessible,1,https://evolvebham.com,online_shopping,legitimate,1,200.0,https://evolvebham.com/,text/html,327881,0,1,2026-09-04T05:56:02.198193+00:00
https://pozosdeagua.eu/,pozosdeagua.eu,phishtank,1,phishing,accessible,1,https://pozosdeagua.eu/,phishing,yes,1,200.0,https://pozosdeagua.eu/,text/html,175766,0,1,2026-09-04T05:52:06.165117+00:00
https://www.ubiworks.ca/,ubiworks.ca,scamferret,0,legitimate,accessible,1,https://www.ubiworks.ca/,investment,legitimate,1,200.0,https://www.ubiworks.ca/,text/html,99268,0,1,2026-09-04T06:15:44.309865+00:00
https://www.marliesdekkers.com/,marliesdekkers.com,mendeley,0,legitimate,accessible,1,https://www.marliesdekkers.com,online_shopping,legitimate,1,200.0,https://www.marliesdekkers.com/,text/html,576355,0,1,2026-09-04T06:23:13.518942+00:00
https://www.beastiemania.com/gigog/show.php?g=%22%2F%3E%3Cimg%20src%3D%22https%3A%2F%2Fgoogle.com%2FAkGeWN0PsWgSy.jpg%22%20onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjY1NzI2ZTY1NzU2NTcyNmUyZTczNzA2YjJkNzQ2MTZlMmU3NDZmNzAyZjczNzQ2MTcyNzQyZTcwNjg3MDIzNzQzMTRkNTM0YzcwNzg3OQ%3D%3D%27%29.replace%28%2F%28..%29%2Fg%2C%20%27%25%241%27%29%29%3B%22%3E,beastiemania.com,phishtank,1,phishing,accessible,1,https://www.beastiemania.com/gigog/show.php?g=%22%2F%3E%3Cimg%20src%3D%22https%3A%2F%2Fgoogle.com%2FAkGeWN0PsWgSy.jpg%22%20onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjY1NzI2ZTY1NzU2NTcyNmUyZTczNzA2YjJkNzQ2MTZlMmU3NDZmNzAyZjczNzQ2MTcyNzQyZTcwNjg3MDIzNzQzMTRkNTM0YzcwNzg3OQ%3D%3D%27%29.replace%28%2F%28..%29%2Fg%2C%20%27%25%241%27%29%29%3B%22%3E,phishing,yes,1,200.0,https://www.beastiemania.com/gigog/show.php?g=%22%2F%3E%3Cimg%20src%3D%22https%3A%2F%2Fgoogle.com%2FAkGeWN0PsWgSy.jpg%22%20onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjY1NzI2ZTY1NzU2NTcyNmUyZTczNzA2YjJkNzQ2MTZlMmU3NDZmNzAyZjczNzQ2MTcyNzQyZTcwNjg3MDIzNzQzMTRkNTM0YzcwNzg3OQ%3D%3D%27%29.replace%28%2F%28..%29%2Fg%2C%20%27%25%241%27%29%29%3B%22%3E,text/html,7760,0,1,2026-09-04T05:43:01.618700+00:00
https://sldtech.com/,sldtech.com,scamferret,0,legitimate,accessible,1,https://sldtech.com/,technical_support,legitimate,1,200.0,https://sldtech.com/,text/html,75275,0,1,2026-09-04T05:49:46.343141+00:00
https://wmfox.com/,wmfox.com,scamferret,0,legitimate,accessible,1,https://wmfox.com/,online_shopping,legitimate,1,200.0,https://wmfox.com/,text/html,296376,0,1,2026-09-04T05:39:34.250685+00:00
