url,original_url,registrable_domain,source,source_category,binary_label,scam_category,original_label,live_status,audit_timestamp,h_url_length,h_hostname_length,h_domain_length,h_path_length,h_query_length,h_fragment_length,h_dot_count,h_hyphen_count,h_digit_count,h_special_character_count,h_underscore_count,h_at_symbol_count,h_percent_encoded_count,h_subdomain_count,h_has_ip_address,h_parameter_count,h_repeated_character_count,h_suspicious_token_count,h_has_suspicious_extension,h_domain_is_long,h_url_is_long,h_subdomain_count_domain,h_is_ip_hostname,h_dns_resolved,h_a_count,h_aaaa_count,h_mx_count,h_ns_count,h_has_a_record,h_has_aaaa_record,h_has_mx_record,h_has_ns_record,h_rdap_available,h_domain_age_days,h_uses_https,h_tls_connection_success,h_certificate_present,h_certificate_valid_now,h_certificate_expired,h_hostname_match,h_days_until_expiry,h_certificate_lifetime_days,h_http_request_success,h_http_status_code,h_http_redirect_count,h_http_downloaded_bytes,h_http_response_too_large,h_http_content_type_allowed,h_form_count,h_password_field_count,h_payment_field_count,h_hidden_input_count,h_iframe_count,h_script_count,h_hidden_element_count,h_link_count,h_internal_link_count,h_external_link_count,h_external_link_ratio,h_form_action_count,h_empty_form_action_count,h_javascript_form_action_count,h_external_form_action_count,h_suspicious_form_action_count,h_meta_refresh_count,h_has_meta_refresh,h_suspicious_keyword_count,h_urgency_keyword_count,h_crypto_keyword_count,h_login_keyword_count,h_payment_keyword_count,h_has_password_field,h_has_payment_field,h_has_iframe,h_has_external_form_action,b_redirect_count,b_cross_domain_redirect_count,b_popup_count,b_dialog_count,b_automatic_navigation_count,b_has_automatic_navigation,b_total_request_count,b_external_request_count,b_external_request_ratio,b_blocked_request_count,b_state_changing_request_attempt_count,b_download_attempt_count,b_dom_mutation_count,b_form_action_change_count,b_dynamic_form_count,b_title_change_count,b_has_title_change,b_countdown_detected,b_page_error_count,b_failed_request_count
http://axic.com/,http://axic.com/,axic.com,scamferret,technical_support,0,legitimate,legitimate,accessible,2026-09-04T05:56:46.088795+00:00,16,8,8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,0,1,1,0,,0,0,0,,,,,,1,200,0,48835,0,1,2,0,0,0,0,16,0,29,25,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,0.151515,0,0,0,119,0,0,1,1,0,0,0
https://www.bjcraftsupplies.com/,https://www.bjcraftsupplies.com/,bjcraftsupplies.com,scamferret,online_shopping,0,legitimate,legitimate,accessible,2026-09-04T06:02:25.433895+00:00,32,23,19,1,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,0,0,2,1,0,0,1,0,,1,1,1,1.0,0.0,1.0,78.0,90.0,1,200,0,64012,0,1,2,0,0,2,0,22,0,174,154,12,0.072289,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,145,52,0.358621,16,16,0,36,0,0,1,1,1,0,16
https://konyatabelareklam.com/disog,https://konyatabelareklam.com/disog,konyatabelareklam.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,accessible,2026-09-04T07:25:51.138202+00:00,35,21,21,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,,1,1,1,1.0,0.0,1.0,85.0,89.0,1,200,0,4494,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,2,2,0,0,0,0,0,0,0,0,2
https://bitwisex.io/,https://bitwisex.io/,bitwisex.io,scamferret,cryptocurrency,0,legitimate,legitimate,accessible,2026-09-04T06:04:32.020196+00:00,20,11,11,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,0,1,0,,1,1,1,1.0,0.0,1.0,82.0,90.0,1,200,0,286207,0,1,0,0,0,0,0,7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,126,15,0.119048,0,0,0,8360,0,4,1,1,1,0,1
https://archerywarehouse.com/,https://archerywarehouse.com/,archerywarehouse.com,scamferret,online_shopping,0,legitimate,legitimate,accessible,2026-09-04T06:20:33.632845+00:00,29,20,20,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,4,1,0,1,1,0,,1,1,1,1.0,0.0,1.0,57.0,89.0,1,200,0,798516,0,1,2,0,0,1,0,68,236,679,625,53,0.078171,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,199,57,0.286432,31,31,0,51,0,0,1,1,1,6,32
https://onixone.com.co/UPDATE/,https://onixone.com.co/UPDATE/,onixone.com.co,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,accessible,2026-09-04T07:28:15.456158+00:00,30,14,14,8,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,1,0,0,1,0,,1,1,1,1.0,0.0,1.0,85.0,89.0,1,200,0,2786,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.6,0,0,0,0,0,0,0,0,0,0,0
http://boostbyq.com/,http://boostbyq.com/,boostbyq.com,phishtank,phishing,1,phishing,yes,accessible,2026-09-04T05:31:03.507795+00:00,20,12,12,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,2,1,0,1,1,0,,0,0,0,,,,,,1,200,1,161248,0,1,1,0,0,3,1,13,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,39,29,0.74359,6,6,0,15,0,0,1,1,0,0,6
https://orange.iobeya.com/s/download/resources/client-html-plugin/4.5.19.83329/public/,https://orange.iobeya.com/s/download/resources/client-html-plugin/4.5.19.83329/public/,iobeya.com,phishtank,phishing,1,phishing,yes,accessible,2026-09-04T05:12:20.477431+00:00,86,17,10,61,0,0,5,2,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,0,0,3,1,0,0,1,0,,1,1,1,1.0,0.0,1.0,154.0,197.0,1,200,1,2594,0,1,0,0,0,0,0,7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44,35,0.795455,0,0,0,0,0,0,0,0,0,0,1
https://towerbanks.com/,https://towerbanks.com/,towerbanks.com,phishtank_fresh_2026_09_04,phishing,1,phishing,yes,accessible,2026-09-04T07:21:17.928112+00:00,23,14,14,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,,1,1,1,1.0,0.0,1.0,44.0,89.0,1,200,0,1466,0,1,0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,7,0.466667,0,0,0,3,0,1,1,1,0,0,0
https://kidsorthopedic.com/?gclid=CjwKCAjwsvujBhAXEiwA_UXnALyvPVhaQR3sDXlwMlhzzv92ndkogkJeho75PrM-IC_qKS5Ph_gp-RoCc2sQAvD_BwE,https://kidsorthopedic.com/?gclid=CjwKCAjwsvujBhAXEiwA_UXnALyvPVhaQR3sDXlwMlhzzv92ndkogkJeho75PrM-IC_qKS5Ph_gp-RoCc2sQAvD_BwE,kidsorthopedic.com,phishtank,phishing,1,phishing,yes,accessible,2026-09-04T05:16:22.531531+00:00,125,18,18,1,97,0,1,2,7,7,4,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,2,1,0,0,1,0,,1,1,1,1.0,0.0,1.0,65.0,90.0,1,200,1,185416,0,1,3,0,0,1,5,48,5,156,136,3,0.021583,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,262,97,0.370229,32,32,0,265,0,0,1,1,1,1,33
