url,original_url,registrable_domain,source,source_category,binary_label,scam_category,original_label,submitted_url,normalized_url,live_status,behavioural_eligible,hybrid_eligible,status_code,final_url,content_type,downloaded_bytes,redirect_count,html_available,error_type,error_message,audit_timestamp,submitted_hostname,final_hostname,submitted_registrable_domain,final_registrable_domain,same_registrable_domain,cross_domain_redirect,ground_truth_status,original_binary_label
https://bitfluxlimited.org/,https://bitfluxlimited.org/,bitfluxlimited.org,scamferret,cryptocurrency,1,cryptocurrency,scam,https://bitfluxlimited.org/,https://bitfluxlimited.org/,accessible,1,1,200.0,https://bitfluxlimited.org/,text/html,39074,0,1,,,2026-09-04T05:34:54.716634+00:00,bitfluxlimited.org,bitfluxlimited.org,bitfluxlimited.org,bitfluxlimited.org,True,0,historical_positive_uncertain_current,1
http://satoshi-btc.com/,http://satoshi-btc.com/,satoshi-btc.com,scamferret,cryptocurrency,1,cryptocurrency,scam,http://satoshi-btc.com/,http://satoshi-btc.com/,accessible,1,1,200.0,http://satoshi-btc.com/,text/html,605912,0,1,,,2026-09-04T05:36:28.393613+00:00,satoshi-btc.com,satoshi-btc.com,satoshi-btc.com,satoshi-btc.com,True,0,historical_positive_uncertain_current,1
https://brownwealthtrade.com/,https://brownwealthtrade.com/,brownwealthtrade.com,scamferret,investment,1,investment,scam,https://brownwealthtrade.com/,https://brownwealthtrade.com/,accessible,1,1,200.0,https://brownwealthtrade.com/,text/html,114,0,1,,,2026-09-04T05:36:51.524292+00:00,brownwealthtrade.com,brownwealthtrade.com,brownwealthtrade.com,brownwealthtrade.com,True,0,historical_positive_uncertain_current,1
https://hypergogostore.shop/,https://hypergogostore.shop/,hypergogostore.shop,scamferret,online_shopping,1,online_shopping,scam,https://hypergogostore.shop/,https://hypergogostore.shop/,accessible,1,1,200.0,https://hypergogostore.shop/,text/html,344741,0,1,,,2026-09-04T05:37:53.289264+00:00,hypergogostore.shop,hypergogostore.shop,hypergogostore.shop,hypergogostore.shop,True,0,historical_positive_uncertain_current,1
https://cazoofinace.com/,https://cazoofinace.com/,cazoofinace.com,scamferret,investment,1,investment,scam,https://cazoofinace.com/,https://cazoofinace.com/,accessible,1,1,200.0,https://cazoofinace.com/,text/html,115451,0,1,,,2026-09-04T05:44:43.524443+00:00,cazoofinace.com,cazoofinace.com,cazoofinace.com,cazoofinace.com,True,0,historical_positive_uncertain_current,1
https://harvest-growth.org/,https://harvest-growth.org/,harvest-growth.org,scamferret,cryptocurrency,1,cryptocurrency,scam,https://harvest-growth.org/,https://harvest-growth.org/,accessible,1,1,200.0,https://harvest-growth.org/,text/html,50702,0,1,,,2026-09-04T05:44:46.923743+00:00,harvest-growth.org,harvest-growth.org,harvest-growth.org,harvest-growth.org,True,0,historical_positive_uncertain_current,1
https://mirrortrades.com/,https://mirrortrades.com/,mirrortrades.com,scamferret,cryptocurrency,1,cryptocurrency,scam,https://mirrortrades.com/,https://mirrortrades.com/,accessible,1,1,200.0,https://mirrortrades.com/,text/html,2682,0,1,,,2026-09-04T05:45:18.666265+00:00,mirrortrades.com,mirrortrades.com,mirrortrades.com,mirrortrades.com,True,0,historical_positive_uncertain_current,1
https://florininvestments.com/,https://florininvestments.com/,florininvestments.com,scamferret,investment,1,investment,scam,https://florininvestments.com/,https://florininvestments.com/,accessible,1,1,200.0,https://www.florininvestments.com/,text/html,53488,1,1,,,2026-09-04T05:45:55.631340+00:00,florininvestments.com,www.florininvestments.com,florininvestments.com,florininvestments.com,True,0,historical_positive_uncertain_current,1
https://tradingscoin.net/,https://tradingscoin.net/,tradingscoin.net,scamferret,cryptocurrency,1,cryptocurrency,scam,https://tradingscoin.net/,https://tradingscoin.net/,accessible,1,1,200.0,https://tradingscoin.net/,text/html,51877,0,1,,,2026-09-04T05:46:02.623684+00:00,tradingscoin.net,tradingscoin.net,tradingscoin.net,tradingscoin.net,True,0,historical_positive_uncertain_current,1
https://bit-gpt.org/,https://bit-gpt.org/,bit-gpt.org,scamferret,cryptocurrency,1,cryptocurrency,scam,https://bit-gpt.org/,https://bit-gpt.org/,accessible,1,1,200.0,https://bit-gpt.org/,text/html,47479,0,1,,,2026-09-04T05:49:09.912281+00:00,bit-gpt.org,bit-gpt.org,bit-gpt.org,bit-gpt.org,True,0,historical_positive_uncertain_current,1
https://profinex.org/,https://profinex.org/,profinex.org,scamferret,investment,1,investment,scam,https://profinex.org/,https://profinex.org/,accessible,1,1,200.0,https://profinex.org/,text/html,13960,0,1,,,2026-09-04T05:51:59.871737+00:00,profinex.org,profinex.org,profinex.org,profinex.org,True,0,historical_positive_uncertain_current,1
https://liftcontech.com/,https://liftcontech.com/,liftcontech.com,scamferret,investment,1,investment,scam,https://liftcontech.com/,https://liftcontech.com/,accessible,1,1,200.0,https://liftcontech.com/,text/html,50730,0,1,,,2026-09-04T05:59:13.275083+00:00,liftcontech.com,liftcontech.com,liftcontech.com,liftcontech.com,True,0,historical_positive_uncertain_current,1
https://avlimited.net/,https://avlimited.net/,avlimited.net,scamferret,investment,1,investment,scam,https://avlimited.net/,https://avlimited.net/,accessible,1,1,200.0,https://avlimited.net/,text/html,66188,0,1,,,2026-09-04T05:59:38.919764+00:00,avlimited.net,avlimited.net,avlimited.net,avlimited.net,True,0,historical_positive_uncertain_current,1
https://vistatradecapital.com/,https://vistatradecapital.com/,vistatradecapital.com,scamferret,investment,1,investment,scam,https://vistatradecapital.com/,https://vistatradecapital.com/,accessible,1,1,200.0,https://vistatradecapital.com/,text/html,87830,0,1,,,2026-09-04T06:02:22.666213+00:00,vistatradecapital.com,vistatradecapital.com,vistatradecapital.com,vistatradecapital.com,True,0,historical_positive_uncertain_current,1
https://goldscepterfinances.com/,https://goldscepterfinances.com/,goldscepterfinances.com,scamferret,investment,1,investment,scam,https://goldscepterfinances.com/,https://goldscepterfinances.com/,accessible,1,1,200.0,https://goldscepterfinances.com/,text/html,31758,0,1,,,2026-09-04T06:02:46.449830+00:00,goldscepterfinances.com,goldscepterfinances.com,goldscepterfinances.com,goldscepterfinances.com,True,0,historical_positive_uncertain_current,1
https://clicktechpro.com/,https://clicktechpro.com/,clicktechpro.com,scamferret,online_shopping,1,online_shopping,scam,https://clicktechpro.com/,https://clicktechpro.com/,accessible,1,1,200.0,https://www.clicktechpro.com/,text/html,1135293,1,1,,,2026-09-04T06:04:12.802375+00:00,clicktechpro.com,www.clicktechpro.com,clicktechpro.com,clicktechpro.com,True,0,historical_positive_uncertain_current,1
https://synapcapital.com/,https://synapcapital.com/,synapcapital.com,scamferret,investment,1,investment,scam,https://synapcapital.com/,https://synapcapital.com/,accessible,1,1,200.0,https://synapcapital.com/,text/html,39512,0,1,,,2026-09-04T06:04:16.147422+00:00,synapcapital.com,synapcapital.com,synapcapital.com,synapcapital.com,True,0,historical_positive_uncertain_current,1
https://trustedarchievers.com/,https://trustedarchievers.com/,trustedarchievers.com,scamferret,investment,1,investment,scam,https://trustedarchievers.com/,https://trustedarchievers.com/,accessible,1,1,200.0,https://trustedarchievers.com/,text/html,114,0,1,,,2026-09-04T06:04:29.700131+00:00,trustedarchievers.com,trustedarchievers.com,trustedarchievers.com,trustedarchievers.com,True,0,historical_positive_uncertain_current,1
https://cexoption.com/,https://cexoption.com/,cexoption.com,scamferret,investment,1,investment,scam,https://cexoption.com/,https://cexoption.com/,accessible,1,1,200.0,https://cexoption.com/,text/html,62094,0,1,,,2026-09-04T06:04:54.862971+00:00,cexoption.com,cexoption.com,cexoption.com,cexoption.com,True,0,historical_positive_uncertain_current,1
https://hedgefund-options.com/,https://hedgefund-options.com/,hedgefund-options.com,scamferret,investment,1,investment,scam,https://hedgefund-options.com/,https://hedgefund-options.com/,accessible,1,1,200.0,https://hedgefund-options.com/,text/html,81960,0,1,,,2026-09-04T06:05:24.973004+00:00,hedgefund-options.com,hedgefund-options.com,hedgefund-options.com,hedgefund-options.com,True,0,historical_positive_uncertain_current,1
https://footwearelite.com/,https://footwearelite.com/,footwearelite.com,scamferret,online_shopping,1,online_shopping,scam,https://footwearelite.com/,https://footwearelite.com/,accessible,1,1,200.0,https://footwearelite.com/,text/html,114,0,1,,,2026-09-04T06:15:33.781215+00:00,footwearelite.com,footwearelite.com,footwearelite.com,footwearelite.com,True,0,historical_positive_uncertain_current,1
